"pval";"q2";"q1";"q3";"q1_90";"q3_90";"With_cover";"Grazing_intensity";"ID_grazing";"Stat";"Driver"
"62";0;-0.115360138664628;-0.139903349107165;-0.0891492336766339;-0.136348704507267;-0.0938513880915936;FALSE;"binary";"all";"Struct2";"Aridity"
"63";0;-0.147977821030384;-0.174459889380267;-0.121678408160087;-0.168701914946343;-0.12506871561081;FALSE;"binary";"all";"Struct2";"MAT"
"64";0;0.210853103984946;0.129268154577406;0.285283307415327;0.141426544281417;0.273467198782445;FALSE;"binary";"Goat";"Struct2";"Herbivores"
"65";0;0.193986854943799;0.0962919047595466;0.274087078090314;0.112170805975084;0.260569865402652;FALSE;"binary";"Horse";"Struct2";"Herbivores"
"66";0;0.143126439344151;0.0745359353821937;0.210585089879384;0.0824791093826257;0.201663038111638;FALSE;"binary";"Sheep";"Struct2";"Herbivores"
"67";0;-0.193631481217803;-0.293592373145727;-0.0806412226760609;-0.280923980996904;-0.101497146510843;FALSE;"all";"1";"perim_area_scaling";"Grazing"
"68";0.084;-0.0941630101560956;-0.201249178178811;0.0161913469715883;-0.181486613385952;-0.0048639979172805;FALSE;"all";"2";"perim_area_scaling";"Grazing"
"69";0;-0.267091056548539;-0.370205960537069;-0.156762239810292;-0.35121683220198;-0.172826965664718;FALSE;"all";"3";"perim_area_scaling";"Grazing"
"70";0;0.0988610502884851;0.0680831423935069;0.126710152191798;0.072710870722986;0.122356581569802;FALSE;"all";"all";"perim_area_scaling";"Aridity"
"71";0.05;-0.034449952326432;-0.0689207381902762;-0.000133529074770496;-0.063904889116753;-0.00513032284547847;FALSE;"all";"all";"perim_area_scaling";"MAT"
"72";0.228;0.0544002789443658;-0.033564659802907;0.152233033874869;-0.0210108084876278;0.136544755564822;FALSE;"all";"Goat";"perim_area_scaling";"Herbivores"
"73";0.002;0.150721200447272;0.0348241148497508;0.248205325751582;0.0538470145147619;0.234540621669285;FALSE;"all";"Horse";"perim_area_scaling";"Herbivores"
"74";0;0.215885937164882;0.143460848690414;0.284505319770255;0.153682480729339;0.275619097566428;FALSE;"all";"Sheep";"perim_area_scaling";"Herbivores"
"75";0.54;0.0276363034264311;-0.0738078830432163;0.12438446332909;-0.0543089991760311;0.107832394196907;FALSE;"all";"1";"fmax_psd";"Grazing"
"76";0.148;0.0677149849118884;-0.0257968501296482;0.165240111489111;-0.00908308318476903;0.148039398657742;FALSE;"all";"2";"fmax_psd";"Grazing"
"77";0.738;-0.0172779530977621;-0.115880083663291;0.087236145413177;-0.0997559189474718;0.0706104489754932;FALSE;"all";"3";"fmax_psd";"Grazing"
"78";0;-0.107811561308292;-0.136081106238984;-0.0797191692837448;-0.130689114356423;-0.0851419012145002;FALSE;"all";"all";"fmax_psd";"Aridity"
"79";0;0.0969253605357486;0.0686403361627425;0.126808135818821;0.0741166424253835;0.121672114333072;FALSE;"all";"all";"fmax_psd";"MAT"
"80";0.694;0.0178696202999783;-0.062267673862629;0.100323655929566;-0.0467834728545736;0.086270215444714;FALSE;"all";"Goat";"fmax_psd";"Herbivores"
"81";0;-0.23261095821173;-0.327103973149338;-0.140770696302915;-0.310309106860849;-0.151389115305329;FALSE;"all";"Horse";"fmax_psd";"Herbivores"
"82";0.004;0.0983951457699296;0.0306129537226415;0.164674693121323;0.0428203614664195;0.156818453046519;FALSE;"all";"Sheep";"fmax_psd";"Herbivores"
"83";0.01;0.241860721666307;0.0560606207770418;0.398690272958425;0.0840891802251429;0.371900828603817;FALSE;"all";"1";"PL_expo";"Grazing"
"84";0.096;0.136332618445433;-0.037350703537056;0.284495430159052;0.00192343288840579;0.261537260081171;FALSE;"all";"2";"PL_expo";"Grazing"
"85";0.148;0.138578570825203;-0.046709740491232;0.315543273500802;-0.0145918174633123;0.290623296883474;FALSE;"all";"3";"PL_expo";"Grazing"
"86";0;-0.23192678004568;-0.27181428876867;-0.193348648912622;-0.265204147143356;-0.199166836225553;FALSE;"all";"all";"PL_expo";"Aridity"
"87";0.024;0.0537086820653605;0.0058883327657122;0.0976161319844356;0.0144680533980427;0.0910276416790659;FALSE;"all";"all";"PL_expo";"MAT"
"88";0.004;0.223430824009549;0.0750135059675584;0.370535409354304;0.100943820064546;0.349172185158724;FALSE;"all";"Goat";"PL_expo";"Herbivores"
"89";0.048;-0.127807490476066;-0.25073744911017;-0.00257526350119155;-0.232449496565859;-0.016807155823412;FALSE;"all";"Horse";"PL_expo";"Herbivores"
"90";0.002;0.194361289289567;0.0710958577663986;0.327406255224883;0.0915119759330666;0.305668043150818;FALSE;"all";"Sheep";"PL_expo";"Herbivores"
"91";0;0.085909382230984;0.0498153380598024;0.120632939127959;0.0542715000176299;0.115217461430938;FALSE;"all";"1";"core_area_land";"Grazing"
"92";0;0.0867798039320452;0.0506107969611683;0.1226431245658;0.0568928071600801;0.116740492110547;FALSE;"all";"2";"core_area_land";"Grazing"
"93";0;0.102129432464792;0.0679340221694103;0.136239354755183;0.0729806041045648;0.131218092385736;FALSE;"all";"3";"core_area_land";"Grazing"
"94";0;0.0443685194099271;0.0343856071824952;0.0545148695312057;0.036300707350394;0.0528091325980801;FALSE;"all";"all";"core_area_land";"Aridity"
"95";0;0.0280211353845657;0.0176196448329498;0.0373961235455737;0.0195307167775391;0.0359091963108637;FALSE;"all";"all";"core_area_land";"MAT"
"96";0;-0.114842105194589;-0.145183160999808;-0.0809082712526359;-0.141236290366489;-0.0859197856336763;FALSE;"all";"Goat";"core_area_land";"Herbivores"
"97";0.374;-0.0160887423544015;-0.0505734585934091;0.0191830367979023;-0.0446535550279401;0.0129948670180172;FALSE;"all";"Horse";"core_area_land";"Herbivores"
"98";0.83;0.00332196243767598;-0.0225546127982777;0.0251602888867587;-0.0180101296349424;0.022804612095791;FALSE;"all";"Sheep";"core_area_land";"Herbivores"
"99";0.026;0.113169710817075;0.0116005529846086;0.219486344663401;0.0272215324893534;0.199232594414621;FALSE;"all";"1";"core_area";"Grazing"
"100";0.516;0.037403699255588;-0.0700009577916751;0.134542550087954;-0.0480969273509637;0.123441604708866;FALSE;"all";"2";"core_area";"Grazing"
"101";0.292;0.0568385958308056;-0.0514656534597185;0.163064082796224;-0.0316991051933261;0.141722386154754;FALSE;"all";"3";"core_area";"Grazing"
"102";0.412;-0.0145040543519669;-0.0461921968103284;0.0184357318436342;-0.0405528302821155;0.0142007413732569;FALSE;"all";"all";"core_area";"Aridity"
"103";0;0.114739489486685;0.0815395192317465;0.14718306012875;0.0883074005148378;0.141593796450509;FALSE;"all";"all";"core_area";"MAT"
"104";0;-0.230968878735253;-0.315392838949788;-0.142257399201421;-0.300685601905009;-0.160302243123411;FALSE;"all";"Goat";"core_area";"Herbivores"
"105";0;-0.483780419340823;-0.605091807655869;-0.37626014400919;-0.583701913141485;-0.387619958809259;FALSE;"all";"Horse";"core_area";"Herbivores"
"106";0;-0.363191061638423;-0.444627892560421;-0.280852477264417;-0.431842082401823;-0.301272401327833;FALSE;"all";"Sheep";"core_area";"Herbivores"
"107";0;-0.174332419665077;-0.266451931412641;-0.0851968220658331;-0.250899635394045;-0.100258432792949;FALSE;"all";"1";"Small_patches";"Grazing"
"108";0;-0.154743910506564;-0.249050710421964;-0.0601140234189088;-0.232660734837877;-0.0799612601531659;FALSE;"all";"2";"Small_patches";"Grazing"
"109";0;-0.179591888826443;-0.280589776337588;-0.090889627548424;-0.259967553863058;-0.102810267632214;FALSE;"all";"3";"Small_patches";"Grazing"
"110";0;-0.213406194894145;-0.244307769209032;-0.186221000852331;-0.239903037546396;-0.190289806924308;FALSE;"all";"all";"Small_patches";"Aridity"
"111";0;-0.292991263836885;-0.323576354249048;-0.261246507903428;-0.318500510477538;-0.267468001374276;FALSE;"all";"all";"Small_patches";"MAT"
"112";0;0.25806451165377;0.162750946572396;0.364765913911768;0.174211847049983;0.34835327918613;FALSE;"all";"Goat";"Small_patches";"Herbivores"
"113";0;0.362015028319498;0.26736210452118;0.452753138167702;0.283974681837962;0.441091224635564;FALSE;"all";"Horse";"Small_patches";"Herbivores"
"114";0;0.135987813245439;0.0611753200751533;0.209027058734607;0.0729732439664117;0.198740359001499;FALSE;"all";"Sheep";"Small_patches";"Herbivores"
"115";0;0.132777515773386;0.0659136368532512;0.192745071393678;0.0781918394105;0.185314413705249;FALSE;"all";"1";"flow_length";"Grazing"
"116";0;0.133735743574478;0.0699131063780983;0.193626372593353;0.0796667881213834;0.185134077512585;FALSE;"all";"2";"flow_length";"Grazing"
"117";0;0.184226758479138;0.118706300889945;0.246834310138075;0.128168690521209;0.23917619973154;FALSE;"all";"3";"flow_length";"Grazing"
"118";0;-0.0751856896007045;-0.0960700028468442;-0.0550060514151783;-0.0927831046144556;-0.0589996025102712;FALSE;"all";"all";"flow_length";"Aridity"
"119";0;0.169680555481093;0.149823100847744;0.19114990381492;0.152611214193983;0.186419566498505;FALSE;"all";"all";"flow_length";"MAT"
