"g0";"b";"Branch";"Cover"
"2212";0.0612244897959184;0.795918367346939;"Degradation";0.707
"2310";0.0612244897959184;0.775510204081633;"Restoration";0.695
"2410";0.0612244897959184;0.775510204081633;"Degradation";0.695
"2510";0.0612244897959184;0.755102040816326;"Restoration";0.683
"2610";0.0612244897959184;0.755102040816326;"Degradation";0.683
"2710";0.0612244897959184;0.73469387755102;"Restoration";0.669
"2810";0.0612244897959184;0.73469387755102;"Degradation";0.669
"2910";0.0612244897959184;0.714285714285714;"Restoration";0.654
"3010";0.0612244897959184;0.714285714285714;"Degradation";0.654
"3114";0.0612244897959184;0.693877551020408;"Restoration";0.638
"3212";0.0612244897959184;0.693877551020408;"Degradation";0.638
"3310";0.0612244897959184;0.673469387755102;"Restoration";0.62
"3410";0.0612244897959184;0.673469387755102;"Degradation";0.62
"3510";0.0612244897959184;0.653061224489796;"Restoration";0.601
"3610";0.0612244897959184;0.653061224489796;"Degradation";0.601
"3710";0.0612244897959184;0.63265306122449;"Restoration";0.58
"3810";0.0612244897959184;0.63265306122449;"Degradation";0.58
"3910";0.0612244897959184;0.612244897959184;"Restoration";0.556
"4010";0.0612244897959184;0.612244897959184;"Degradation";0.556
"4114";0.0612244897959184;0.591836734693878;"Restoration";0.53
"4212";0.0612244897959184;0.591836734693878;"Degradation";0.53
"4310";0.0612244897959184;0.571428571428571;"Restoration";0.501
"4410";0.0612244897959184;0.571428571428571;"Degradation";0.501
"4510";0.0612244897959184;0.551020408163265;"Restoration";0.467
"4610";0.0612244897959184;0.551020408163265;"Degradation";0.467
"4710";0.0612244897959184;0.530612244897959;"Restoration";0.428
"4810";0.0612244897959184;0.530612244897959;"Degradation";0.428
"4910";0.0612244897959184;0.510204081632653;"Restoration";0
"5010";0.0612244897959184;0.510204081632653;"Degradation";0.381
"5114";0.0612244897959184;0.489795918367347;"Restoration";0
"5212";0.0612244897959184;0.489795918367347;"Degradation";0.319
"5310";0.0612244897959184;0.469387755102041;"Restoration";0
"5410";0.0612244897959184;0.469387755102041;"Degradation";0.129
"5510";0.0612244897959184;0.448979591836735;"Restoration";0
"5610";0.0612244897959184;0.448979591836735;"Degradation";0
"5710";0.0612244897959184;0.428571428571429;"Restoration";0
"5810";0.285714285714286;0;"Degradation";0
"5910";0.0612244897959184;0.408163265306122;"Restoration";0
"6010";0.295918367346939;0;"Degradation";0
"6114";0.0612244897959184;0.387755102040816;"Restoration";0
"6212";0.306122448979592;0;"Degradation";0
"6310";0.0612244897959184;0.36734693877551;"Restoration";0
"6410";0.316326530612245;0;"Degradation";0
"6510";0.0612244897959184;0.346938775510204;"Restoration";0
"6610";0.326530612244898;0;"Degradation";0
"6710";0.0612244897959184;0.326530612244898;"Restoration";0
"6810";0.336734693877551;0;"Degradation";0
"6910";0.0612244897959184;0.306122448979592;"Restoration";0
"7010";0.346938775510204;0;"Degradation";0
"7114";0.0612244897959184;0.285714285714286;"Restoration";0
"7212";0.357142857142857;0;"Degradation";0
"7310";0.0612244897959184;0.26530612244898;"Restoration";0
"7410";0.36734693877551;0;"Degradation";0
"7510";0.0612244897959184;0.244897959183673;"Restoration";0
"7610";0.377551020408163;0;"Degradation";0
"7710";0.0612244897959184;0.224489795918367;"Restoration";0
"7810";0.387755102040816;0;"Degradation";0
"7910";0.0612244897959184;0.204081632653061;"Restoration";0
"8010";0.397959183673469;0;"Degradation";0
"8114";0.0612244897959184;0.183673469387755;"Restoration";0
"8212";0.408163265306122;0;"Degradation";0
"8310";0.0612244897959184;0.163265306122449;"Restoration";0
"8410";0.418367346938775;0;"Degradation";0
"8510";0.0612244897959184;0.142857142857143;"Restoration";0
"8610";0.428571428571429;0;"Degradation";0
"8710";0.0612244897959184;0.122448979591837;"Restoration";0
"8810";0.438775510204082;0;"Degradation";0
"8910";0.0612244897959184;0.102040816326531;"Restoration";0
"9010";0.448979591836735;0;"Degradation";0
"9114";0.0612244897959184;0.0816326530612245;"Restoration";0
"9212";0.459183673469388;0;"Degradation";0
"9310";0.0612244897959184;0.0612244897959184;"Restoration";0
"9410";0.469387755102041;0;"Degradation";0
"9510";0.0612244897959184;0.0408163265306122;"Restoration";0
"9610";0.479591836734694;0;"Degradation";0
"9710";0.0612244897959184;0.0204081632653061;"Restoration";0
"9810";0.489795918367347;0;"Degradation";0
"9910";0.0612244897959184;0;"Restoration";0
"10010";0.5;0;"Degradation";0
"150";0.0673469387755102;1;"Restoration";0.796
"250";0.0673469387755102;1;"Degradation";0.796
"350";0.0673469387755102;0.979591836734694;"Restoration";0.79
"450";0.0673469387755102;0.979591836734694;"Degradation";0.79
"550";0.0673469387755102;0.959183673469388;"Restoration";0.783
"650";0.0673469387755102;0.959183673469388;"Degradation";0.783
"750";0.0673469387755102;0.938775510204082;"Restoration";0.777
"850";0.0673469387755102;0.938775510204082;"Degradation";0.777
"950";0.0673469387755102;0.918367346938775;"Restoration";0.769
"1011";0.0673469387755102;0.918367346938775;"Degradation";0.769
"1115";0.0673469387755102;0.897959183673469;"Restoration";0.761
"1213";0.0673469387755102;0.897959183673469;"Degradation";0.761
"1311";0.0673469387755102;0.877551020408163;"Restoration";0.753
"1411";0.0673469387755102;0.877551020408163;"Degradation";0.753
"1511";0.0673469387755102;0.857142857142857;"Restoration";0.744
"1611";0.0673469387755102;0.857142857142857;"Degradation";0.744
"1711";0.0673469387755102;0.836734693877551;"Restoration";0.735
"1811";0.0673469387755102;0.836734693877551;"Degradation";0.735
"1911";0.0673469387755102;0.816326530612245;"Restoration";0.725
"2011";0.0673469387755102;0.816326530612245;"Degradation";0.725
"2115";0.0673469387755102;0.795918367346939;"Restoration";0.714
"2213";0.0673469387755102;0.795918367346939;"Degradation";0.714
"2311";0.0673469387755102;0.775510204081633;"Restoration";0.702
"2411";0.0673469387755102;0.775510204081633;"Degradation";0.702
"2511";0.0673469387755102;0.755102040816326;"Restoration";0.689
"2611";0.0673469387755102;0.755102040816326;"Degradation";0.689
"2711";0.0673469387755102;0.73469387755102;"Restoration";0.676
"2811";0.0673469387755102;0.73469387755102;"Degradation";0.676
"2911";0.0673469387755102;0.714285714285714;"Restoration";0.661
"3011";0.0673469387755102;0.714285714285714;"Degradation";0.661
"3115";0.0673469387755102;0.693877551020408;"Restoration";0.645
"3213";0.0673469387755102;0.693877551020408;"Degradation";0.645
"3311";0.0673469387755102;0.673469387755102;"Restoration";0.627
"3411";0.0673469387755102;0.673469387755102;"Degradation";0.627
"3511";0.0673469387755102;0.653061224489796;"Restoration";0.608
"3611";0.0673469387755102;0.653061224489796;"Degradation";0.608
"3711";0.0673469387755102;0.63265306122449;"Restoration";0.586
"3811";0.0673469387755102;0.63265306122449;"Degradation";0.586
"3911";0.0673469387755102;0.612244897959184;"Restoration";0.563
"4011";0.0673469387755102;0.612244897959184;"Degradation";0.563
"4115";0.0673469387755102;0.591836734693878;"Restoration";0.537
"4213";0.0673469387755102;0.591836734693878;"Degradation";0.537
"4311";0.0673469387755102;0.571428571428571;"Restoration";0.507
"4411";0.0673469387755102;0.571428571428571;"Degradation";0.507
"4511";0.0673469387755102;0.551020408163265;"Restoration";0.474
"4611";0.0673469387755102;0.551020408163265;"Degradation";0.474
"4711";0.0673469387755102;0.530612244897959;"Restoration";0.434
"4811";0.0673469387755102;0.530612244897959;"Degradation";0.434
"4911";0.0673469387755102;0.510204081632653;"Restoration";0
"5011";0.0673469387755102;0.510204081632653;"Degradation";0.387
"5115";0.0673469387755102;0.489795918367347;"Restoration";0
"5213";0.0673469387755102;0.489795918367347;"Degradation";0.324
"5311";0.0673469387755102;0.469387755102041;"Restoration";0
"5411";0.0673469387755102;0.469387755102041;"Degradation";0.134
"5511";0.0673469387755102;0.448979591836735;"Restoration";0
"5611";0.0673469387755102;0.448979591836735;"Degradation";0
"5711";0.0673469387755102;0.428571428571429;"Restoration";0
"5811";0.285714285714286;0;"Degradation";0
"5911";0.0673469387755102;0.408163265306122;"Restoration";0
"6011";0.295918367346939;0;"Degradation";0
"6115";0.0673469387755102;0.387755102040816;"Restoration";0
"6213";0.306122448979592;0;"Degradation";0
"6311";0.0673469387755102;0.36734693877551;"Restoration";0
"6411";0.316326530612245;0;"Degradation";0
"6511";0.0673469387755102;0.346938775510204;"Restoration";0
"6611";0.326530612244898;0;"Degradation";0
"6711";0.0673469387755102;0.326530612244898;"Restoration";0
"6811";0.336734693877551;0;"Degradation";0
"6911";0.0673469387755102;0.306122448979592;"Restoration";0
"7011";0.346938775510204;0;"Degradation";0
"7115";0.0673469387755102;0.285714285714286;"Restoration";0
"7213";0.357142857142857;0;"Degradation";0
"7311";0.0673469387755102;0.26530612244898;"Restoration";0
"7411";0.36734693877551;0;"Degradation";0
"7511";0.0673469387755102;0.244897959183673;"Restoration";0
"7611";0.377551020408163;0;"Degradation";0
"7711";0.0673469387755102;0.224489795918367;"Restoration";0
"7811";0.387755102040816;0;"Degradation";0
"7911";0.0673469387755102;0.204081632653061;"Restoration";0
"8011";0.397959183673469;0;"Degradation";0
"8115";0.0673469387755102;0.183673469387755;"Restoration";0
"8213";0.408163265306122;0;"Degradation";0
"8311";0.0673469387755102;0.163265306122449;"Restoration";0
"8411";0.418367346938775;0;"Degradation";0
"8511";0.0673469387755102;0.142857142857143;"Restoration";0
"8611";0.428571428571429;0;"Degradation";0
"8711";0.0673469387755102;0.122448979591837;"Restoration";0
"8811";0.438775510204082;0;"Degradation";0
"8911";0.0673469387755102;0.102040816326531;"Restoration";0
"9011";0.448979591836735;0;"Degradation";0
"9115";0.0673469387755102;0.0816326530612245;"Restoration";0
"9213";0.459183673469388;0;"Degradation";0
"9311";0.0673469387755102;0.0612244897959184;"Restoration";0
"9411";0.469387755102041;0;"Degradation";0
"9511";0.0673469387755102;0.0408163265306122;"Restoration";0
"9611";0.479591836734694;0;"Degradation";0
"9711";0.0673469387755102;0.0204081632653061;"Restoration";0
"9811";0.489795918367347;0;"Degradation";0
"9911";0.0673469387755102;0;"Restoration";0
"10011";0.5;0;"Degradation";0
"160";0.073469387755102;1;"Restoration";0.802
"260";0.073469387755102;1;"Degradation";0.802
"360";0.073469387755102;0.979591836734694;"Restoration";0.796
"460";0.073469387755102;0.979591836734694;"Degradation";0.796
"560";0.073469387755102;0.959183673469388;"Restoration";0.789
"660";0.073469387755102;0.959183673469388;"Degradation";0.789
"760";0.073469387755102;0.938775510204082;"Restoration";0.782
"860";0.073469387755102;0.938775510204082;"Degradation";0.782
"960";0.073469387755102;0.918367346938775;"Restoration";0.775
"1012";0.073469387755102;0.918367346938775;"Degradation";0.775
"1116";0.073469387755102;0.897959183673469;"Restoration";0.768
"1214";0.073469387755102;0.897959183673469;"Degradation";0.768
"1312";0.073469387755102;0.877551020408163;"Restoration";0.759
"1412";0.073469387755102;0.877551020408163;"Degradation";0.759
"1512";0.073469387755102;0.857142857142857;"Restoration";0.751
"1612";0.073469387755102;0.857142857142857;"Degradation";0.751
"1712";0.073469387755102;0.836734693877551;"Restoration";0.741
"1812";0.073469387755102;0.836734693877551;"Degradation";0.741
"1912";0.073469387755102;0.816326530612245;"Restoration";0.731
"2012";0.073469387755102;0.816326530612245;"Degradation";0.731
"2116";0.073469387755102;0.795918367346939;"Restoration";0.72
"2214";0.073469387755102;0.795918367346939;"Degradation";0.72
"2312";0.073469387755102;0.775510204081633;"Restoration";0.709
"2412";0.073469387755102;0.775510204081633;"Degradation";0.709
"2512";0.073469387755102;0.755102040816326;"Restoration";0.696
"2612";0.073469387755102;0.755102040816326;"Degradation";0.696
"2712";0.073469387755102;0.73469387755102;"Restoration";0.682
"2812";0.073469387755102;0.73469387755102;"Degradation";0.682
"2912";0.073469387755102;0.714285714285714;"Restoration";0.668
"3012";0.073469387755102;0.714285714285714;"Degradation";0.668
"3116";0.073469387755102;0.693877551020408;"Restoration";0.651
"3214";0.073469387755102;0.693877551020408;"Degradation";0.651
"3312";0.073469387755102;0.673469387755102;"Restoration";0.634
"3412";0.073469387755102;0.673469387755102;"Degradation";0.634
"3512";0.073469387755102;0.653061224489796;"Restoration";0.615
"3612";0.073469387755102;0.653061224489796;"Degradation";0.615
"3712";0.073469387755102;0.63265306122449;"Restoration";0.593
"3812";0.073469387755102;0.63265306122449;"Degradation";0.593
"3912";0.073469387755102;0.612244897959184;"Restoration";0.57
"4012";0.073469387755102;0.612244897959184;"Degradation";0.57
"4116";0.073469387755102;0.591836734693878;"Restoration";0.543
"4214";0.073469387755102;0.591836734693878;"Degradation";0.543
"4312";0.073469387755102;0.571428571428571;"Restoration";0.514
"4412";0.073469387755102;0.571428571428571;"Degradation";0.514
"4512";0.073469387755102;0.551020408163265;"Restoration";0.48
"4612";0.073469387755102;0.551020408163265;"Degradation";0.48
"4712";0.073469387755102;0.530612244897959;"Restoration";0.002
"4812";0.073469387755102;0.530612244897959;"Degradation";0.44
"4912";0.073469387755102;0.510204081632653;"Restoration";0
"5012";0.073469387755102;0.510204081632653;"Degradation";0.393
"5116";0.073469387755102;0.489795918367347;"Restoration";0
"5214";0.073469387755102;0.489795918367347;"Degradation";0.329
"5312";0.073469387755102;0.469387755102041;"Restoration";0
"5412";0.073469387755102;0.469387755102041;"Degradation";0.138
"5512";0.073469387755102;0.448979591836735;"Restoration";0
"5612";0.073469387755102;0.448979591836735;"Degradation";0
"5712";0.073469387755102;0.428571428571429;"Restoration";0
"5812";0.285714285714286;0;"Degradation";0
"5912";0.073469387755102;0.408163265306122;"Restoration";0
"6012";0.295918367346939;0;"Degradation";0
"6116";0.073469387755102;0.387755102040816;"Restoration";0
"6214";0.306122448979592;0;"Degradation";0
"6312";0.073469387755102;0.36734693877551;"Restoration";0
"6412";0.316326530612245;0;"Degradation";0
"6512";0.073469387755102;0.346938775510204;"Restoration";0
"6612";0.326530612244898;0;"Degradation";0
"6712";0.073469387755102;0.326530612244898;"Restoration";0
"6812";0.336734693877551;0;"Degradation";0
"6912";0.073469387755102;0.306122448979592;"Restoration";0
"7012";0.346938775510204;0;"Degradation";0
"7116";0.073469387755102;0.285714285714286;"Restoration";0
"7214";0.357142857142857;0;"Degradation";0
"7312";0.073469387755102;0.26530612244898;"Restoration";0
"7412";0.36734693877551;0;"Degradation";0
"7512";0.073469387755102;0.244897959183673;"Restoration";0
"7612";0.377551020408163;0;"Degradation";0
"7712";0.073469387755102;0.224489795918367;"Restoration";0
"7812";0.387755102040816;0;"Degradation";0
"7912";0.073469387755102;0.204081632653061;"Restoration";0
"8012";0.397959183673469;0;"Degradation";0
"8116";0.073469387755102;0.183673469387755;"Restoration";0
"8214";0.408163265306122;0;"Degradation";0
"8312";0.073469387755102;0.163265306122449;"Restoration";0
"8412";0.418367346938775;0;"Degradation";0
"8512";0.073469387755102;0.142857142857143;"Restoration";0
"8612";0.428571428571429;0;"Degradation";0
"8712";0.073469387755102;0.122448979591837;"Restoration";0
"8812";0.438775510204082;0;"Degradation";0
"8912";0.073469387755102;0.102040816326531;"Restoration";0
"9012";0.448979591836735;0;"Degradation";0
"9116";0.073469387755102;0.0816326530612245;"Restoration";0
"9214";0.459183673469388;0;"Degradation";0
"9312";0.073469387755102;0.0612244897959184;"Restoration";0
"9412";0.469387755102041;0;"Degradation";0
"9512";0.073469387755102;0.0408163265306122;"Restoration";0
"9612";0.479591836734694;0;"Degradation";0
"9712";0.073469387755102;0.0204081632653061;"Restoration";0
"9812";0.489795918367347;0;"Degradation";0
"9912";0.073469387755102;0;"Restoration";0
"10012";0.5;0;"Degradation";0
"170";0.0795918367346939;1;"Restoration";0.807
"270";0.0795918367346939;1;"Degradation";0.807
"370";0.0795918367346939;0.979591836734694;"Restoration";0.801
"470";0.0795918367346939;0.979591836734694;"Degradation";0.801
"570";0.0795918367346939;0.959183673469388;"Restoration";0.795
"670";0.0795918367346939;0.959183673469388;"Degradation";0.795
"770";0.0795918367346939;0.938775510204082;"Restoration";0.788
"870";0.0795918367346939;0.938775510204082;"Degradation";0.788
"970";0.0795918367346939;0.918367346938775;"Restoration";0.781
"1013";0.0795918367346939;0.918367346938775;"Degradation";0.781
"1117";0.0795918367346939;0.897959183673469;"Restoration";0.774
"1215";0.0795918367346939;0.897959183673469;"Degradation";0.774
"1313";0.0795918367346939;0.877551020408163;"Restoration";0.766
"1413";0.0795918367346939;0.877551020408163;"Degradation";0.766
"1513";0.0795918367346939;0.857142857142857;"Restoration";0.757
"1613";0.0795918367346939;0.857142857142857;"Degradation";0.757
"1713";0.0795918367346939;0.836734693877551;"Restoration";0.748
"1813";0.0795918367346939;0.836734693877551;"Degradation";0.748
"1913";0.0795918367346939;0.816326530612245;"Restoration";0.738
"2013";0.0795918367346939;0.816326530612245;"Degradation";0.738
"2117";0.0795918367346939;0.795918367346939;"Restoration";0.727
"2215";0.0795918367346939;0.795918367346939;"Degradation";0.727
"2313";0.0795918367346939;0.775510204081633;"Restoration";0.715
"2413";0.0795918367346939;0.775510204081633;"Degradation";0.715
"2513";0.0795918367346939;0.755102040816326;"Restoration";0.703
"2613";0.0795918367346939;0.755102040816326;"Degradation";0.703
"2713";0.0795918367346939;0.73469387755102;"Restoration";0.689
"2813";0.0795918367346939;0.73469387755102;"Degradation";0.689
"2913";0.0795918367346939;0.714285714285714;"Restoration";0.674
"3013";0.0795918367346939;0.714285714285714;"Degradation";0.674
"3117";0.0795918367346939;0.693877551020408;"Restoration";0.658
"3215";0.0795918367346939;0.693877551020408;"Degradation";0.658
"3313";0.0795918367346939;0.673469387755102;"Restoration";0.641
"3413";0.0795918367346939;0.673469387755102;"Degradation";0.641
"3513";0.0795918367346939;0.653061224489796;"Restoration";0.621
"3613";0.0795918367346939;0.653061224489796;"Degradation";0.621
"3713";0.0795918367346939;0.63265306122449;"Restoration";0.6
"3813";0.0795918367346939;0.63265306122449;"Degradation";0.6
"3913";0.0795918367346939;0.612244897959184;"Restoration";0.576
"4013";0.0795918367346939;0.612244897959184;"Degradation";0.576
"4117";0.0795918367346939;0.591836734693878;"Restoration";0.55
"4215";0.0795918367346939;0.591836734693878;"Degradation";0.55
"4313";0.0795918367346939;0.571428571428571;"Restoration";0.52
"4413";0.0795918367346939;0.571428571428571;"Degradation";0.52
"4513";0.0795918367346939;0.551020408163265;"Restoration";0.486
"4613";0.0795918367346939;0.551020408163265;"Degradation";0.486
"4713";0.0795918367346939;0.530612244897959;"Restoration";0
"4813";0.0795918367346939;0.530612244897959;"Degradation";0.446
"4913";0.0795918367346939;0.510204081632653;"Restoration";0
"5013";0.0795918367346939;0.510204081632653;"Degradation";0.398
"5117";0.0795918367346939;0.489795918367347;"Restoration";0
"5215";0.0795918367346939;0.489795918367347;"Degradation";0.335
"5313";0.0795918367346939;0.469387755102041;"Restoration";0
"5413";0.0795918367346939;0.469387755102041;"Degradation";0.143
"5513";0.0795918367346939;0.448979591836735;"Restoration";0
"5613";0.0795918367346939;0.448979591836735;"Degradation";0
"5713";0.0795918367346939;0.428571428571429;"Restoration";0
"5813";0.285714285714286;0;"Degradation";0
"5913";0.0795918367346939;0.408163265306122;"Restoration";0
"6013";0.295918367346939;0;"Degradation";0
"6117";0.0795918367346939;0.387755102040816;"Restoration";0
"6215";0.306122448979592;0;"Degradation";0
"6313";0.0795918367346939;0.36734693877551;"Restoration";0
"6413";0.316326530612245;0;"Degradation";0
"6513";0.0795918367346939;0.346938775510204;"Restoration";0
"6613";0.326530612244898;0;"Degradation";0
"6713";0.0795918367346939;0.326530612244898;"Restoration";0
"6813";0.336734693877551;0;"Degradation";0
"6913";0.0795918367346939;0.306122448979592;"Restoration";0
"7013";0.346938775510204;0;"Degradation";0
"7117";0.0795918367346939;0.285714285714286;"Restoration";0
"7215";0.357142857142857;0;"Degradation";0
"7313";0.0795918367346939;0.26530612244898;"Restoration";0
"7413";0.36734693877551;0;"Degradation";0
"7513";0.0795918367346939;0.244897959183673;"Restoration";0
"7613";0.377551020408163;0;"Degradation";0
"7713";0.0795918367346939;0.224489795918367;"Restoration";0
"7813";0.387755102040816;0;"Degradation";0
"7913";0.0795918367346939;0.204081632653061;"Restoration";0
"8013";0.397959183673469;0;"Degradation";0
"8117";0.0795918367346939;0.183673469387755;"Restoration";0
"8215";0.408163265306122;0;"Degradation";0
"8313";0.0795918367346939;0.163265306122449;"Restoration";0
"8413";0.418367346938775;0;"Degradation";0
"8513";0.0795918367346939;0.142857142857143;"Restoration";0
"8613";0.428571428571429;0;"Degradation";0
"8713";0.0795918367346939;0.122448979591837;"Restoration";0
"8813";0.438775510204082;0;"Degradation";0
"8913";0.0795918367346939;0.102040816326531;"Restoration";0
"9013";0.448979591836735;0;"Degradation";0
"9117";0.0795918367346939;0.0816326530612245;"Restoration";0
"9215";0.459183673469388;0;"Degradation";0
"9313";0.0795918367346939;0.0612244897959184;"Restoration";0
"9413";0.469387755102041;0;"Degradation";0
"9513";0.0795918367346939;0.0408163265306122;"Restoration";0
"9613";0.479591836734694;0;"Degradation";0
"9713";0.0795918367346939;0.0204081632653061;"Restoration";0
"9813";0.489795918367347;0;"Degradation";0
"9913";0.0795918367346939;0;"Restoration";0
"10013";0.5;0;"Degradation";0
"180";0.0857142857142857;1;"Restoration";0.813
"280";0.0857142857142857;1;"Degradation";0.813
"380";0.0857142857142857;0.979591836734694;"Restoration";0.807
"480";0.0857142857142857;0.979591836734694;"Degradation";0.807
"580";0.0857142857142857;0.959183673469388;"Restoration";0.801
"680";0.0857142857142857;0.959183673469388;"Degradation";0.801
"780";0.0857142857142857;0.938775510204082;"Restoration";0.794
"880";0.0857142857142857;0.938775510204082;"Degradation";0.794
"980";0.0857142857142857;0.918367346938775;"Restoration";0.787
"1014";0.0857142857142857;0.918367346938775;"Degradation";0.787
"1118";0.0857142857142857;0.897959183673469;"Restoration";0.78
"1216";0.0857142857142857;0.897959183673469;"Degradation";0.78
"1314";0.0857142857142857;0.877551020408163;"Restoration";0.772
"1414";0.0857142857142857;0.877551020408163;"Degradation";0.772
"1514";0.0857142857142857;0.857142857142857;"Restoration";0.763
"1614";0.0857142857142857;0.857142857142857;"Degradation";0.763
"1714";0.0857142857142857;0.836734693877551;"Restoration";0.754
"1814";0.0857142857142857;0.836734693877551;"Degradation";0.754
"1914";0.0857142857142857;0.816326530612245;"Restoration";0.744
"2014";0.0857142857142857;0.816326530612245;"Degradation";0.744
"2118";0.0857142857142857;0.795918367346939;"Restoration";0.734
"2216";0.0857142857142857;0.795918367346939;"Degradation";0.734
"2314";0.0857142857142857;0.775510204081633;"Restoration";0.722
"2414";0.0857142857142857;0.775510204081633;"Degradation";0.722
"2514";0.0857142857142857;0.755102040816326;"Restoration";0.71
"2614";0.0857142857142857;0.755102040816326;"Degradation";0.71
"2714";0.0857142857142857;0.73469387755102;"Restoration";0.696
"2814";0.0857142857142857;0.73469387755102;"Degradation";0.696
"2914";0.0857142857142857;0.714285714285714;"Restoration";0.681
"3014";0.0857142857142857;0.714285714285714;"Degradation";0.681
"3118";0.0857142857142857;0.693877551020408;"Restoration";0.665
"3216";0.0857142857142857;0.693877551020408;"Degradation";0.665
"3314";0.0857142857142857;0.673469387755102;"Restoration";0.648
"3414";0.0857142857142857;0.673469387755102;"Degradation";0.648
"3514";0.0857142857142857;0.653061224489796;"Restoration";0.628
"3614";0.0857142857142857;0.653061224489796;"Degradation";0.628
"3714";0.0857142857142857;0.63265306122449;"Restoration";0.607
"3814";0.0857142857142857;0.63265306122449;"Degradation";0.607
"3914";0.0857142857142857;0.612244897959184;"Restoration";0.583
"4014";0.0857142857142857;0.612244897959184;"Degradation";0.583
"4118";0.0857142857142857;0.591836734693878;"Restoration";0.557
"4216";0.0857142857142857;0.591836734693878;"Degradation";0.557
"4314";0.0857142857142857;0.571428571428571;"Restoration";0.527
"4414";0.0857142857142857;0.571428571428571;"Degradation";0.527
"4514";0.0857142857142857;0.551020408163265;"Restoration";0.493
"4614";0.0857142857142857;0.551020408163265;"Degradation";0.493
"4714";0.0857142857142857;0.530612244897959;"Restoration";0
"4814";0.0857142857142857;0.530612244897959;"Degradation";0.453
"4914";0.0857142857142857;0.510204081632653;"Restoration";0
"5014";0.0857142857142857;0.510204081632653;"Degradation";0.404
"5118";0.0857142857142857;0.489795918367347;"Restoration";0
"5216";0.0857142857142857;0.489795918367347;"Degradation";0.34
"5314";0.0857142857142857;0.469387755102041;"Restoration";0
"5414";0.0857142857142857;0.469387755102041;"Degradation";0.148
"5514";0.0857142857142857;0.448979591836735;"Restoration";0
"5614";0.0857142857142857;0.448979591836735;"Degradation";0
"5714";0.0857142857142857;0.428571428571429;"Restoration";0
"5814";0.285714285714286;0;"Degradation";0
"5914";0.0857142857142857;0.408163265306122;"Restoration";0
"6014";0.295918367346939;0;"Degradation";0
"6118";0.0857142857142857;0.387755102040816;"Restoration";0
"6216";0.306122448979592;0;"Degradation";0
"6314";0.0857142857142857;0.36734693877551;"Restoration";0
"6414";0.316326530612245;0;"Degradation";0
"6514";0.0857142857142857;0.346938775510204;"Restoration";0
"6614";0.326530612244898;0;"Degradation";0
"6714";0.0857142857142857;0.326530612244898;"Restoration";0
"6814";0.336734693877551;0;"Degradation";0
"6914";0.0857142857142857;0.306122448979592;"Restoration";0
"7014";0.346938775510204;0;"Degradation";0
"7118";0.0857142857142857;0.285714285714286;"Restoration";0
"7216";0.357142857142857;0;"Degradation";0
"7314";0.0857142857142857;0.26530612244898;"Restoration";0
"7414";0.36734693877551;0;"Degradation";0
"7514";0.0857142857142857;0.244897959183673;"Restoration";0
"7614";0.377551020408163;0;"Degradation";0
"7714";0.0857142857142857;0.224489795918367;"Restoration";0
"7814";0.387755102040816;0;"Degradation";0
"7914";0.0857142857142857;0.204081632653061;"Restoration";0
"8014";0.397959183673469;0;"Degradation";0
"8118";0.0857142857142857;0.183673469387755;"Restoration";0
"8216";0.408163265306122;0;"Degradation";0
"8314";0.0857142857142857;0.163265306122449;"Restoration";0
"8414";0.418367346938775;0;"Degradation";0
"8514";0.0857142857142857;0.142857142857143;"Restoration";0
"8614";0.428571428571429;0;"Degradation";0
"8714";0.0857142857142857;0.122448979591837;"Restoration";0
"8814";0.438775510204082;0;"Degradation";0
"8914";0.0857142857142857;0.102040816326531;"Restoration";0
"9014";0.448979591836735;0;"Degradation";0
"9118";0.0857142857142857;0.0816326530612245;"Restoration";0
"9216";0.459183673469388;0;"Degradation";0
"9314";0.0857142857142857;0.0612244897959184;"Restoration";0
"9414";0.469387755102041;0;"Degradation";0
"9514";0.0857142857142857;0.0408163265306122;"Restoration";0
"9614";0.479591836734694;0;"Degradation";0
"9714";0.0857142857142857;0.0204081632653061;"Restoration";0
"9814";0.489795918367347;0;"Degradation";0
"9914";0.0857142857142857;0;"Restoration";0
"10014";0.5;0;"Degradation";0
"190";0.0918367346938775;1;"Restoration";0.819
"290";0.0918367346938775;1;"Degradation";0.819
"390";0.0918367346938775;0.979591836734694;"Restoration";0.813
"490";0.0918367346938775;0.979591836734694;"Degradation";0.813
"590";0.0918367346938775;0.959183673469388;"Restoration";0.807
"690";0.0918367346938775;0.959183673469388;"Degradation";0.807
"790";0.0918367346938775;0.938775510204082;"Restoration";0.801
"890";0.0918367346938775;0.938775510204082;"Degradation";0.801
"990";0.0918367346938775;0.918367346938775;"Restoration";0.794
"1015";0.0918367346938775;0.918367346938775;"Degradation";0.794
"1119";0.0918367346938775;0.897959183673469;"Restoration";0.786
"1217";0.0918367346938775;0.897959183673469;"Degradation";0.786
"1315";0.0918367346938775;0.877551020408163;"Restoration";0.778
"1415";0.0918367346938775;0.877551020408163;"Degradation";0.778
"1515";0.0918367346938775;0.857142857142857;"Restoration";0.77
"1615";0.0918367346938775;0.857142857142857;"Degradation";0.77
"1715";0.0918367346938775;0.836734693877551;"Restoration";0.761
"1815";0.0918367346938775;0.836734693877551;"Degradation";0.761
"1915";0.0918367346938775;0.816326530612245;"Restoration";0.751
