"rho_p";"nb_neigh";"clustering";"skewness";"variance";"moran_I";"Spectral_ratio";"PLR";"PL_expo";"cv_psd";"fmax_psd";"cutoff";"slope_tpl";"flow_length";"perim_area_scaling";"mean_perim_area";"mean_psd";"median_psd";"Small_patches";"sd_psd";"KS_dist";"core_area";"core_area_land";"division";"fractal_dim";"contig";"Shape_metric";"Cond_H";"Shannon_H";"Joint_H";"mutual_inf";"relat_mutual_inf";"Full_name";"Resolution";"Site_ID";"Sub_id";"Grazing";"Aridity";"Slope";"Elevation";"Sp_richness";"Lattitude";"Longitude";"Type_veg";"Herbivores";"Org_C";"Woody";"Long_sin";"Long_cos";"Org_C_v";"ID";"MAT";"Dev_MaxLS";"CWM_MaxLS"
"110";0.514106443574226;0.0416640774210316;0.142565174367172;0.20691145781185;-0.0197032439196873;-0.304039752488172;-0.0433874484445471;0.0552845490152962;-0.230502656849271;-0.19717442084183;-0.151768098764406;0.105978128971251;-0.27014922292273;-0.148703937854617;-0.030795260783695;-0.515974110304139;-0.138214544427366;0.323165457469;-0.737513673620912;-0.182553809616571;0.590659514414731;0.58377303867695;-0.0319910184849328;0.761955707573543;0.477063796598416;0.803355665910912;-0.0792415472167587;-0.136555614464526;-0.114349619498729;-0.137881758751344;-0.00667193768794355;0.543758962500709;"biodesert_50_102_2";0.23311606679924;30;2;1;0.7477;1.94606727956681;1182;6;38.56694;109.5961;"Shrubland";"Sheep";1.85423414334776;0.972211;0.351939979266451;-0.936022569703279;0.920312234780818;102;7.9;121.589198866839;49040.9078529278
"111";0.376586330046495;-0.0229017155131144;-0.192313604150885;-0.0771188926406212;0.176313913825638;-0.514588845630603;-0.349101757849058;-0.853273893021854;NA;0.222338633288396;0.0803837553599671;NA;NA;-0.352002566955465;0.458005803550205;-0.391188510159479;-0.156901445029576;0.461008847975107;0.126352183875651;-0.0779754452860897;0.389247670577936;0.626479681171515;-0.207345403643797;0.617950423164211;0.142215077004682;0.630896565058681;0.0206041321796542;0.356175833759552;0.363375955492225;0.399841052942725;0.0981532432957854;0.513299638547823;"biodesert_50_102_3";0.233667821575325;30;3;1;0.7477;1.94606727956681;1182;6;38.56694;109.5961;"Shrubland";"Sheep";1.85423414334776;0.972211;0.351939979266451;-0.936022569703279;0.920312234780818;102;7.9;121.589198866839;49040.9078529278
"112";0.492212531149875;0.012634552921579;0.0755143069238513;0.149848669778133;-0.0682602336736048;-0.692376952740568;-0.181919096906367;-0.0419430169551185;-0.350165350287323;-0.595318786687543;-0.234242070175807;0.0429236573553402;-0.316011658603099;-0.17446578430979;0.37396920980397;-0.864410039249892;0.0225642495330804;0.807643351032739;-0.537354497797673;-0.21655067311035;0.858978018590065;1.05515743934589;-0.089419776475954;0.940385391967274;0.0791394891119715;1.2387995577549;0.25938378027004;0.028246484166931;0.0015345413156566;0.0148642805187529;-0.0260478918042903;0.529825149200378;"biodesert_50_103_1";0.23311606679924;30;1;0;0.7472;1.58700823746792;1198;10;38.58506;109.62194;"Shrubland";"No herbivores";1.67788073934093;0.8684;0.327638357978434;-0.944803210399497;0.289802073660353;103;7.8;317.952166610048;29837.4128827878
"113";0.431448024207903;-0.0426060433940082;-0.0871640440913972;0.0151080094694439;-0.000620949536698556;-0.87034890658478;-0.489968591131166;-0.741284187723445;-0.0181358046117737;-0.593082325337185;-0.228922756097251;-0.108972395821214;0.0153363860775156;-0.366733739078353;0.443698238819107;-1.08506245314552;-0.133932854183697;0.948954816246994;-0.467163400199733;-0.368984781670664;0.91912786864112;1.12349019428251;-0.178951203175286;0.903437783145706;0.13713674398046;1.4376640228012;0.0537354949768423;0.295466410720698;0.248352864617984;0.298912305179425;0.0155939864394316;0.512267320369935;"biodesert_50_103_2";0.23311606679924;30;2;0;0.7472;1.58700823746792;1198;10;38.58506;109.62194;"Shrubland";"No herbivores";1.67788073934093;0.8684;0.327638357978434;-0.944803210399497;0.289802073660353;103;7.8;317.952166610048;29837.4128827878
"114";0.51896857662676;-0.0281976444353331;0.14600334210183;0.213452975838293;-0.2012541594436;-0.76162346870032;-0.457910658398742;-1.19162370258731;-0.458414125046752;0.219942398806506;0.173142324560721;0.119981073013943;-0.42350808876775;-0.292857872518671;0.0506176203402296;-1.09631288985244;0.00839188492145051;1.28252851803553;-0.626774569321421;0.0735395542017213;0.967781524851776;1.23615674945636;-0.09813759241468;0.211820628042472;0.176427576222978;1.52761041288766;0.243627694041649;-0.0392564682251381;-0.141625844456709;-0.106784147072694;-0.136776085669827;0.527084035878068;"biodesert_50_103_3";0.233667821575325;30;3;0;0.7472;1.58700823746792;1198;10;38.58506;109.62194;"Shrubland";"No herbivores";1.67788073934093;0.8684;0.327638357978434;-0.944803210399497;0.289802073660353;103;7.8;317.952166610048;29837.4128827878
"115";0.526872308392563;-1.02663613048895;0.00683001177648182;0.127830522698972;-1.388257153773;-1.15677849679144;-1.35508458668056;-0.159408185133312;0.348112201438458;1.05383316813418;0.285564497412333;0.142743821883455;0.373531426995674;-0.364378672378872;1.08654171348239;0.404892466877344;-0.321777050339547;-0.709512399883905;0.860798677344678;0.070657692653486;-1.08461146154221;-1.31213235366029;-0.767225660425845;-0.585913549815479;0.447228114131532;-1.35273701182008;0.13131209183084;1.41881055806091;-0.199318722693795;0.575973291906658;-1.65112062577382;0.307620015501241;"biodesert_50_126_1";0.296737211465561;38;1;2;0.4602;3.24358794946333;1376;3;-3.4077;-79.31464;"Shrubland";"Horse";1.4380095290063;1;0.699590083645325;-0.714544410701762;1.68858489598962;126;21.8;280.50894744145;10412.5256673511
"116";0.475473547844963;-0.843771785409232;-0.110266127170829;0.0722578056510049;-0.666604942935086;-0.250242742829644;-0.569311256823236;-0.1833924420267;0.0447755782800218;1.07946556953697;0.17233811759231;0.0713640350872466;0.0823580044035164;-0.137731036407734;0.706919288130789;0.252175396904487;-0.686125898998499;-0.504187327938761;1.22815940468655;-0.198026433140328;-1.29265111630993;-1.05843382895935;-0.581378917454084;0.461252587040389;0.769145896844189;-1.16803766855899;-0.639002097326353;1.29187559663822;0.0926915986598391;0.693726775405525;-1.16341026035977;0.3523164868104;"biodesert_50_126_2";0.296737211465561;38;2;2;0.4602;3.24358794946333;1376;3;-3.4077;-79.31464;"Shrubland";"Horse";1.4380095290063;1;0.699590083645325;-0.714544410701762;1.68858489598962;126;21.8;280.50894744145;10412.5256673511
"117";0.551339285714286;-0.775409467057171;0.1257541178963;0.233572913287862;-1.14046856419222;-0.618541102690379;-0.853694288622842;-0.34017094436652;0.175441924954483;1.02624074634398;0.227601274792935;0.213208720854359;0.197272305180945;-0.138253337351856;0.459177313541113;0.250429244339489;-0.44978844701992;-0.4450929863616;0.815524556350102;0.00420585959129107;-0.839961983910717;-1.19801967212288;-0.557238346055165;-1.05683040616619;0.682853805801659;-1.15239130771673;-0.241542015418281;1.02226068713955;-0.362099744308243;0.280091820576627;-1.46057691724728;0.35068655901555;"biodesert_50_126_3";0.297619047619048;38;3;2;0.4602;3.24358794946333;1376;3;-3.4077;-79.31464;"Shrubland";"Horse";1.4380095290063;1;0.699590083645325;-0.714544410701762;1.68858489598962;126;21.8;280.50894744145;10412.5256673511
"118";0.654844018066594;-0.267899464119362;0.564838921120531;0.42295546990466;-1.16392465608796;0.464756381761715;-0.467409894167154;0.94020944919728;-0.152974278256926;0.636095107446008;-0.11970194862503;0.511302368153421;-0.124473461328088;0.427418927147726;-0.125716370962227;0.239485622433682;-0.544073040850248;-0.386035430293823;0.748745926295538;-0.297812463569991;0.387276212734931;-1.13012789441497;0.0948015237594606;-2.12236174864638;0.717082320238244;-1.05710134850907;-0.910156330962062;-0.355949532487103;-1.2786143237845;-0.964817081047656;-1.23330859676043;0.469680915125771;"biodesert_50_127_1";0.29585798816568;38;1;1;0.636;2.23578267784783;1653;3;-3.415;-79.33001;"Shrubland";"Rabbit";-0.847401532427631;1;0.710489565959536;-0.703707735258488;2.10022248928421;127;19.9;141.07548809524;28215.0819672131
"119";0.576495181405896;-0.435449620700211;0.263124132051123;0.295844995018353;-0.812585248276499;0.0154519837275463;-0.361356197395508;0.10587178728911;0.241576520993454;0.727306347865223;-4.35033973025176e-05;0.285657704851172;0.272255194155013;-0.00532507288234647;0.354773497468696;0.358971204209533;-0.534748614873139;-0.668642154084257;0.873999699971747;-0.2342990360734;-0.649042656536343;-1.35263679854541;-0.228204130729944;-0.270573439331933;0.932120902159945;-1.29218984099716;-0.656456684740935;0.422014643311609;-0.552355113557229;-0.133112408373043;-1.10253871583956;0.421546452977262;"biodesert_50_127_2";0.297619047619048;38;2;1;0.636;2.23578267784783;1653;3;-3.415;-79.33001;"Shrubland";"Rabbit";-0.847401532427631;1;0.710489565959536;-0.703707735258488;2.10022248928421;127;19.9;141.07548809524;28215.0819672131
"120";0.688736388781905;-0.391298233715106;0.67326406053583;0.443966964139284;-1.75908745019394;-0.0464931340788975;-0.312873370095992;-0.53349122280988;-0.161580279627859;0.152389951505963;-0.233363958135315;0.608912401748311;-0.126497433406108;0.0174808903576536;-0.0916846340813675;0.460588122378118;-0.298513177031667;-0.907834300846927;0.41537606570918;-0.263235092199821;0.725401506925449;-1.19817039552579;0.0296197665102621;-2.91349976846963;0.0804444817359926;-1.36252610542874;-0.379886823021167;-0.361684806226533;-1.68047244048096;-1.21575850580192;-1.72595316643488;0.42859140460745;"biodesert_50_127_3";0.296737211465561;38;3;1;0.636;2.23578267784783;1653;3;-3.415;-79.33001;"Shrubland";"Rabbit";-0.847401532427631;1;0.710489565959536;-0.703707735258488;2.10022248928421;127;19.9;141.07548809524;28215.0819672131
"121";0.264195011337868;-0.457910613718821;-0.351759164672844;-0.243293822384068;-0.0825075572886297;-0.0894460931727834;0.0539460273078438;0.768389642621251;NA;1.4172815775757;0.639022878968782;NA;NA;-0.187364242667818;1.21092851179109;0.61287538759467;-0.485099789575567;-0.778429924522845;0.664573705857416;0.155247738218773;-0.178188974979033;-0.921502969384693;-0.275536031976293;0.139435109590453;0.200778225702588;-0.685820239550657;-0.333126786854505;0.689970907451203;0.332121001987733;0.545001810834318;-0.27090483103119;0.449810943385206;"biodesert_50_136_1";0.236412565151101;41;1;1;0.8284;2.66844968249864;1100;9;37.48745;56.10868;"Shrubland";"Urial sheep";1.66442218676686;0.7162;-0.425928395050345;0.904756874685038;2.3518341994524;136;13.8;335.306565690668;2969.48726946303
"122";0.334195011337868;-0.364177158254355;-0.307262048208428;-0.152749829319858;0.00942662860017104;-0.0629441765901872;0.253148195660279;0.501386218107692;0.76816061807036;1.90696066789589;0.831898127659167;-0.353816861697993;0.803579510363977;-0.0820193648460601;0.61794931669449;0.516989044261161;-0.546155964809054;-0.585591219880589;0.663444642106781;0.300326655317449;-0.298147302214607;-0.675291935385319;-0.338924073735987;0.115316646287959;0.425726851917189;-0.522486636035199;-0.44770591062274;0.747877924539095;0.416871895931015;0.625859140448845;-0.223111215260072;0.455375140395387;"biodesert_50_136_2";0.236412565151101;41;2;1;0.8284;2.66844968249864;1100;9;37.48745;56.10868;"Shrubland";"Urial sheep";1.66442218676686;0.7162;-0.425928395050345;0.904756874685038;2.3518341994524;136;13.8;335.306565690668;2969.48726946303
"123";0.286417435498272;0.0838234601378933;-0.261866035100567;-0.223781006516065;0.336961687312927;0.491075561781701;0.302461664985939;0.933347662136708;NA;1.982877180323;1.07521989568881;NA;NA;0.462855933207124;0.401377234117383;0.767238964946715;-0.123547345793228;-0.613614239475574;0.566596624121794;0.760658044180396;-0.631764058439642;-0.683088665894523;-0.120756397213005;-0.20737382122426;0.307823193655165;-0.804978944659966;-0.0459497779464681;0.246852948518497;0.36973117567488;0.349902368108518;0.214212393337352;0.53196720766016;"biodesert_50_136_3";0.236977470532719;41;3;1;0.8284;2.66844968249864;1100;9;37.48745;56.10868;"Shrubland";"Urial sheep";1.66442218676686;0.7162;-0.425928395050345;0.904756874685038;2.3518341994524;136;13.8;335.306565690668;2969.48726946303
"124";0.2173;1.40072966985475;0.00215707132267492;-0.230325849262201;0.970745422328212;1.36136156426637;1.37009732578396;-0.468256092337057;NA;-0.804222369869974;0.427474301995372;NA;NA;0.555317964187455;-1.66557714072575;-1.52784054183206;1.38332415526489;2.3807920542837;-1.09225319466768;0.797304018041102;0.48807439441014;1.64389276415922;0.411907737369882;-0.030344928702097;-0.379714951988451;1.70423748132501;1.13159062757484;-1.00714584634599;0.281329604482564;-0.322514049041827;1.34546217093544;0.762074927737963;"biodesert_50_151_1";0.254493299279644;46;1;3;0.7935;1.95926345267159;240;7;31.65;34.886;"Shrubland";"Cattle";3.80577698671708;0.9421;-0.322605437429147;-0.946533534398623;4.4812328514239;151;18.8;83.3732356426911;370712.830803963
"125";0.248310685379075;1.46526285559289;-0.031515154153229;-0.268118805735638;1.23980323013358;1.57092616970712;1.63316050908576;-1.15403614048948;0.374383897603088;-0.51164385278997;0.592567735268088;-0.659513701173511;0.398554545548463;0.674278308233168;-1.44746938160146;-1.52385532131091;1.50520029628484;1.27361144344252;-2.40313880083174;1.04834576528823;1.16368877988211;1.43280933095011;0.496080017505251;0.0377045058070879;-0.342233136661913;1.654565200562;1.12907829742639;-1.16764201598311;0.409956586502913;-0.322172239952125;1.66378066628379;0.788129232853081;"biodesert_50_151_2";0.253859442008279;46;2;3;0.7935;1.95926345267159;240;7;31.65;34.886;"Shrubland";"Cattle";3.80577698671708;0.9421;-0.322605437429147;-0.946533534398623;4.4812328514239;151;18.8;83.3732356426911;370712.830803963
"126";0.234845672136828;1.39746430287232;-0.0267827983402591;-0.248257267037551;1.0952554924557;1.38525939988494;1.37688223768323;-1.87908816124188;-1.56960496325516;-1.41918040077333;0.0482256171753784;-0.595810987682615;-1.5696283087075;0.649417991784283;-1.67096269431113;-1.74149502703791;1.42964777406161;2.85311287012285;-1.50627094070159;0.617811995606808;1.26999927030142;1.81684865973891;0.44205157399187;0.060155265715396;-0.302396401610312;2.01078694418894;1.16858023492055;-1.06465067803892;0.3607532449537;-0.301808395374268;1.50085343252179;0.771510067523549;"biodesert_50_151_3";0.253859442008279;46;3;3;0.7935;1.95926345267159;240;7;31.65;34.886;"Shrubland";"Cattle";3.80577698671708;0.9421;-0.322605437429147;-0.946533534398623;4.4812328514239;151;18.8;83.3732356426911;370712.830803963
"127";0.169625;1.60994720446717;0.178023433360449;-0.125364940027348;0.708224403160413;1.48190585853995;1.6036364546573;-0.397512167592757;-1.71460566459985;-0.827350744627908;0.537813789994142;-0.73961902060758;-1.72133534606694;0.48438270336167;-1.61539841035851;-2.13058036683332;1.58889199178351;2.53525940553292;-2.42407131541703;0.987452734617779;1.06683222488735;1.84672372657544;0.410346378884888;-0.242263870650604;-0.231693396155852;2.34099370385059;1.27131049122223;-1.1254095116068;0.0107939089168982;-0.547816093753516;1.12701292384704;0.787832500546791;"biodesert_50_152_1";0.254493299279644;46;1;2;0.7926;1.81757340412103;236;8;31.655;34.891;"Forest";"Gazelle";3.80339582669824;0.9115;-0.327334052822145;-0.944908682287886;4.33427639834201;152;18.9;80.1954620460874;237147.804714557
"128";0.356327813667978;1.31314082485803;-0.0164523401958614;-0.204590273876905;1.72185759989935;1.72087796643562;2.03023787311607;0.0899844572134854;0.307451376713255;0.0344041198092794;0.953864937514274;-0.348424352786903;0.250403687587364;1.10442092474417;-1.4119676606805;-0.82480132270958;1.54656294239443;1.32195225068118;-0.905832770367631;1.25960009422721;0.248883484249488;1.18815288005531;0.649372347860855;-0.196618982408048;-0.545980031379471;0.944927471931739;1.03480592832812;-1.52819002195525;0.496757260506994;-0.446218856170563;2.12819047607291;0.816185436100316;"biodesert_50_152_2";0.253859442008279;46;2;2;0.7926;1.81757340412103;236;8;31.655;34.891;"Forest";"Gazelle";3.80339582669824;0.9115;-0.327334052822145;-0.944908682287886;4.33427639834201;152;18.9;80.1954620460874;237147.804714557
"129";0.29765;1.38916590375339;-0.0552874630221145;-0.246592184393671;1.46545018171177;1.50311942451341;1.86161525527305;-1.21509108621424;-0.0867580023347649;-1.04582092638014;0.602531889191691;-0.517416466425582;-0.0643165649272713;0.825215683983135;-1.17190744775211;-2.51575861479254;1.7299622787217;2.83663282983005;-2.39001321238506;1.02178339979006;1.96922667600176;2.12123808623674;0.538876583505881;0.204796168973646;-0.565357104801769;2.94700140422038;1.48350246999998;-1.26383712023692;0.498707062961947;-0.314770395765919;1.86902280950001;0.792680276311387;"biodesert_50_152_3";0.254493299279644;46;3;2;0.7926;1.81757340412103;236;8;31.655;34.891;"Forest";"Gazelle";3.80339582669824;0.9115;-0.327334052822145;-0.944908682287886;4.33427639834201;152;18.9;80.1954620460874;237147.804714557
"130";0.330907650800723;1.27236541761471;-0.0513150231321455;-0.23973021150545;1.57754884353841;1.46256652060814;1.5511537971115;-0.612861165436615;0.27108922002237;-0.446699284363572;0.874806986182563;-0.421634426295849;0.138738662126035;0.919499280217034;-0.566086619417135;-1.09787723948057;1.77056521367502;2.41639638248296;-1.24492449201046;1.27719170660849;0.820311617590613;1.43204594750479;0.562231787565545;0.0261042884397831;-1.21408445505118;1.27070686472188;1.64768860064997;-1.24775967197718;0.519564900259698;-0.293971092638835;1.87897820468083;0.781040111211298;"biodesert_50_153_1";0.253859442008279;46;1;1;0.7853;1.95943259301619;201;11;31.674;34.883;"Shrubland";"No herbivores";2.47962438985175;0.4978;-0.31976438936197;-0.947497089861476;3.7786755958777;153;19;164.175526297922;78686.2169006221
"131";0.279993069478478;1.32803298475773;-0.0666726718537752;-0.276472070103111;1.33162973972748;1.42587598367706;1.69666725076181;-0.137887038393781;0.315940621820927;-0.314665894134683;0.742792644082038;-0.56826842941942;0.341833172606536;0.417995396754049;-1.57240045341751;-1.36797862209098;1.32246899298252;2.05179497054483;-1.25846914388706;0.952421768648493;0.479833673886682;1.42713453466794;0.481687114212165;0.137141697311465;-0.306447771108094;1.47647532799228;0.958110507855577;-1.09996842624257;0.475006344418694;-0.248666894272744;1.67747977145294;0.769653405116182;"biodesert_50_153_2";0.253204319775467;46;2;1;0.7853;1.95943259301619;201;11;31.674;34.883;"Shrubland";"No herbivores";2.47962438985175;0.4978;-0.31976438936197;-0.947497089861476;3.7786755958777;153;19;164.175526297922;78686.2169006221
"132";0.174723397935695;1.60462801804156;0.156061419098168;-0.141350029410149;0.789528408299315;1.51295641616193;1.75003254703881;0.0352423414962781;-1.8343568181356;-0.69221877431663;0.610703753057381;-0.741185156165888;-1.84212438605981;0.819106131338127;-0.931724727179538;-2.22390678698093;1.70173912185883;2.27364386317147;-2.42271500405446;1.13644372242928;1.50067646443441;1.88281818467194;0.407355942831527;-0.23260034918211;-0.57553533696342;2.5127348552114;1.49875645878591;-1.19014819681786;0.0419573515504718;-0.560471370047382;1.22971777527129;0.801483199989154;"biodesert_50_153_3";0.253859442008279;46;3;1;0.7853;1.95943259301619;201;11;31.674;34.883;"Shrubland";"No herbivores";2.47962438985175;0.4978;-0.31976438936197;-0.947497089861476;3.7786755958777;153;19;164.175526297922;78686.2169006221
